@RELATION snake_game_train

@ATTRIBUTE snake_length NUMERIC
@ATTRIBUTE snake_x {WEST, EAST}
@ATTRIBUTE snake_y {NORTH, SOUTH}
@ATTRIBUTE food_x {WEST, EAST}
@ATTRIBUTE food_y {NORTH, SOUTH}
@ATTRIBUTE rel_pos {0, 1, 2, 3}
@ATTRIBUTE score NUMERIC
@ATTRIBUTE direction {NORTH, SOUTH, WEST, EAST}

@DATA
5,WEST,NORTH,WEST,NORTH,3,63,NORTH
10,EAST,SOUTH,WEST,SOUTH,0,459,WEST
34,EAST,NORTH,WEST,NORTH,0,2040,WEST
27,EAST,NORTH,EAST,SOUTH,2,1520,EAST
6,WEST,SOUTH,WEST,SOUTH,1,208,EAST
26,WEST,NORTH,WEST,NORTH,2,1462,WEST
49,EAST,NORTH,EAST,SOUTH,2,2751,NORTH
39,EAST,SOUTH,WEST,SOUTH,2,2316,WEST
10,WEST,SOUTH,WEST,SOUTH,2,457,SOUTH
21,EAST,SOUTH,EAST,SOUTH,2,1148,SOUTH
18,WEST,SOUTH,WEST,SOUTH,2,963,SOUTH
8,EAST,NORTH,EAST,NORTH,2,299,SOUTH
9,EAST,NORTH,EAST,NORTH,1,424,EAST
5,WEST,NORTH,WEST,NORTH,2,152,WEST
20,EAST,SOUTH,EAST,SOUTH,3,1149,SOUTH
25,WEST,SOUTH,WEST,SOUTH,3,1505,SOUTH
28,EAST,SOUTH,WEST,SOUTH,2,1605,WEST
40,EAST,SOUTH,EAST,SOUTH,1,2267,EAST
13,WEST,NORTH,WEST,NORTH,0,604,NORTH
28,EAST,SOUTH,WEST,SOUTH,2,1596,WEST
17,WEST,NORTH,WEST,SOUTH,3,857,EAST
3,WEST,NORTH,WEST,SOUTH,2,-18,WEST
34,WEST,SOUTH,EAST,NORTH,1,2057,NORTH
13,EAST,NORTH,EAST,SOUTH,2,615,SOUTH
6,WEST,SOUTH,WEST,SOUTH,1,201,EAST
10,EAST,NORTH,EAST,NORTH,1,413,EAST
24,WEST,SOUTH,WEST,SOUTH,0,1421,NORTH
20,EAST,NORTH,WEST,SOUTH,2,1109,WEST
36,WEST,SOUTH,WEST,NORTH,0,2097,WEST
32,WEST,SOUTH,EAST,SOUTH,3,1895,EAST
6,EAST,NORTH,EAST,NORTH,1,121,EAST
6,WEST,SOUTH,WEST,SOUTH,3,219,SOUTH
8,EAST,SOUTH,WEST,SOUTH,2,369,SOUTH
28,EAST,SOUTH,EAST,NORTH,1,1565,NORTH
11,WEST,SOUTH,WEST,NORTH,1,540,WEST
36,EAST,SOUTH,WEST,NORTH,0,2124,WEST
14,WEST,NORTH,EAST,NORTH,1,690,EAST
11,EAST,NORTH,EAST,SOUTH,2,503,NORTH
3,WEST,SOUTH,WEST,SOUTH,0,-50,WEST
13,EAST,NORTH,EAST,SOUTH,2,617,EAST
7,WEST,NORTH,EAST,SOUTH,3,305,SOUTH
36,WEST,SOUTH,WEST,NORTH,0,2095,WEST
19,WEST,NORTH,WEST,SOUTH,2,1066,SOUTH
16,WEST,SOUTH,WEST,SOUTH,0,865,WEST
9,WEST,SOUTH,EAST,NORTH,1,433,NORTH
31,WEST,NORTH,WEST,SOUTH,2,1728,SOUTH
21,WEST,NORTH,EAST,SOUTH,3,1207,NORTH
17,WEST,NORTH,WEST,NORTH,0,925,NORTH
52,EAST,SOUTH,EAST,SOUTH,0,2921,WEST
24,EAST,NORTH,EAST,NORTH,1,1365,NORTH
54,EAST,NORTH,EAST,NORTH,3,3030,WEST
3,EAST,NORTH,EAST,NORTH,1,-21,EAST
21,WEST,NORTH,EAST,SOUTH,3,1200,EAST
9,WEST,SOUTH,EAST,NORTH,1,429,EAST
15,EAST,SOUTH,WEST,SOUTH,2,732,SOUTH
8,WEST,SOUTH,WEST,SOUTH,0,343,WEST
48,EAST,SOUTH,EAST,NORTH,1,2683,NORTH
14,WEST,NORTH,EAST,NORTH,1,745,NORTH
26,WEST,NORTH,EAST,NORTH,1,1459,EAST
21,EAST,NORTH,EAST,SOUTH,3,1163,EAST
8,EAST,SOUTH,EAST,NORTH,0,294,WEST
10,WEST,SOUTH,EAST,SOUTH,1,435,NORTH
11,EAST,NORTH,EAST,SOUTH,2,498,WEST
5,WEST,NORTH,WEST,NORTH,1,148,NORTH
35,EAST,SOUTH,EAST,SOUTH,2,2076,EAST
23,WEST,SOUTH,EAST,NORTH,1,1388,NORTH
11,WEST,NORTH,EAST,SOUTH,3,563,EAST
24,WEST,SOUTH,EAST,NORTH,1,1391,NORTH
9,WEST,SOUTH,WEST,SOUTH,0,370,WEST
24,WEST,SOUTH,WEST,SOUTH,0,1423,NORTH
31,WEST,NORTH,WEST,NORTH,0,1850,SOUTH
12,EAST,SOUTH,EAST,NORTH,1,547,NORTH
16,EAST,NORTH,WEST,SOUTH,2,836,SOUTH
16,WEST,SOUTH,WEST,NORTH,0,816,WEST
8,WEST,SOUTH,WEST,SOUTH,2,358,SOUTH
6,WEST,NORTH,WEST,NORTH,2,219,SOUTH
23,WEST,SOUTH,WEST,SOUTH,0,1322,WEST
25,WEST,NORTH,EAST,SOUTH,3,1499,SOUTH
16,EAST,SOUTH,EAST,SOUTH,3,856,EAST
13,EAST,NORTH,EAST,SOUTH,3,623,EAST
8,WEST,NORTH,WEST,SOUTH,2,304,SOUTH
21,WEST,SOUTH,WEST,SOUTH,2,1203,SOUTH
25,WEST,SOUTH,WEST,SOUTH,3,1500,EAST
13,EAST,NORTH,EAST,SOUTH,3,644,EAST
4,EAST,NORTH,EAST,NORTH,0,41,NORTH
27,EAST,SOUTH,EAST,SOUTH,3,1515,EAST
33,WEST,NORTH,WEST,SOUTH,2,1989,SOUTH
34,WEST,SOUTH,EAST,NORTH,1,2065,WEST
5,EAST,NORTH,WEST,SOUTH,2,103,WEST
22,WEST,SOUTH,WEST,SOUTH,0,1299,WEST
7,EAST,SOUTH,WEST,SOUTH,2,282,NORTH
40,EAST,SOUTH,EAST,SOUTH,3,2251,WEST
35,WEST,SOUTH,EAST,SOUTH,3,2059,EAST
5,EAST,NORTH,WEST,SOUTH,2,124,SOUTH
24,WEST,SOUTH,WEST,SOUTH,0,1417,NORTH
54,EAST,SOUTH,EAST,NORTH,1,3067,NORTH
12,EAST,NORTH,EAST,NORTH,0,601,NORTH
30,WEST,SOUTH,WEST,NORTH,1,1664,SOUTH
37,EAST,NORTH,EAST,NORTH,1,2069,EAST
32,WEST,NORTH,WEST,NORTH,1,1939,EAST
34,WEST,NORTH,WEST,SOUTH,3,1901,SOUTH
26,EAST,SOUTH,EAST,SOUTH,2,1557,WEST
20,WEST,SOUTH,WEST,SOUTH,0,1121,WEST
23,WEST,NORTH,WEST,SOUTH,2,1327,WEST
35,EAST,SOUTH,WEST,NORTH,0,1963,EAST
33,EAST,SOUTH,EAST,NORTH,1,1966,EAST
4,EAST,SOUTH,WEST,NORTH,0,27,WEST
7,EAST,SOUTH,WEST,SOUTH,0,284,NORTH
25,WEST,SOUTH,WEST,SOUTH,0,1389,WEST
30,WEST,NORTH,WEST,NORTH,1,1642,NORTH
19,WEST,NORTH,WEST,SOUTH,3,1075,EAST
10,EAST,NORTH,EAST,NORTH,1,412,EAST
6,WEST,NORTH,EAST,NORTH,1,135,SOUTH
13,WEST,SOUTH,WEST,NORTH,0,614,WEST
8,WEST,SOUTH,WEST,SOUTH,0,345,SOUTH
35,EAST,NORTH,WEST,NORTH,0,1945,NORTH
17,EAST,SOUTH,WEST,SOUTH,2,933,WEST
53,EAST,SOUTH,EAST,SOUTH,1,2978,EAST
40,EAST,SOUTH,EAST,SOUTH,0,2260,EAST
35,EAST,SOUTH,EAST,SOUTH,2,2040,SOUTH
26,EAST,SOUTH,EAST,SOUTH,0,1548,WEST
16,EAST,SOUTH,WEST,SOUTH,0,878,SOUTH
10,WEST,SOUTH,EAST,NORTH,1,450,EAST
14,WEST,NORTH,WEST,NORTH,3,711,WEST
20,WEST,SOUTH,EAST,SOUTH,3,1159,EAST
3,WEST,SOUTH,WEST,SOUTH,2,-46,SOUTH
29,WEST,NORTH,WEST,NORTH,0,1596,WEST
30,WEST,SOUTH,WEST,SOUTH,0,1733,WEST
14,EAST,NORTH,EAST,NORTH,0,700,WEST
8,EAST,NORTH,EAST,NORTH,1,349,EAST
10,EAST,NORTH,EAST,NORTH,1,420,EAST
10,WEST,NORTH,WEST,SOUTH,2,493,EAST
9,WEST,SOUTH,WEST,SOUTH,0,371,WEST
13,EAST,NORTH,EAST,SOUTH,3,626,EAST
36,EAST,NORTH,EAST,NORTH,0,2128,NORTH
28,EAST,SOUTH,EAST,NORTH,1,1577,WEST
4,WEST,NORTH,WEST,NORTH,3,78,EAST
23,EAST,NORTH,EAST,NORTH,0,1257,NORTH
35,EAST,NORTH,WEST,NORTH,0,1950,NORTH
40,WEST,NORTH,EAST,SOUTH,3,2277,SOUTH
4,EAST,SOUTH,WEST,NORTH,0,6,WEST
35,WEST,NORTH,WEST,NORTH,0,1925,WEST
48,WEST,SOUTH,EAST,NORTH,1,2690,EAST
8,WEST,SOUTH,WEST,SOUTH,2,350,WEST
19,WEST,NORTH,EAST,SOUTH,3,1086,EAST
34,WEST,SOUTH,WEST,SOUTH,2,1876,SOUTH
18,WEST,SOUTH,WEST,SOUTH,2,962,SOUTH
9,WEST,SOUTH,WEST,NORTH,0,428,NORTH
6,WEST,NORTH,WEST,SOUTH,3,230,SOUTH
28,EAST,SOUTH,EAST,NORTH,1,1570,NORTH
4,WEST,SOUTH,WEST,NORTH,0,-15,WEST
3,WEST,NORTH,WEST,NORTH,2,-13,WEST
5,WEST,SOUTH,WEST,SOUTH,1,116,EAST
38,EAST,SOUTH,EAST,SOUTH,0,2236,WEST
26,EAST,SOUTH,EAST,SOUTH,2,1560,WEST
6,EAST,NORTH,EAST,NORTH,1,127,EAST
34,WEST,NORTH,EAST,NORTH,1,2034,EAST
6,WEST,SOUTH,WEST,SOUTH,1,151,NORTH
30,WEST,SOUTH,WEST,NORTH,1,1656,NORTH
9,WEST,SOUTH,WEST,SOUTH,0,373,WEST
23,WEST,SOUTH,EAST,NORTH,1,1371,EAST
24,EAST,NORTH,EAST,NORTH,1,1384,NORTH
54,EAST,NORTH,EAST,NORTH,3,3025,WEST
27,EAST,SOUTH,EAST,NORTH,1,1645,WEST
30,WEST,SOUTH,WEST,SOUTH,2,1753,SOUTH
29,WEST,SOUTH,WEST,SOUTH,3,1667,EAST
4,WEST,NORTH,WEST,NORTH,1,65,SOUTH
46,WEST,NORTH,WEST,SOUTH,2,2570,SOUTH
21,EAST,SOUTH,EAST,SOUTH,3,1151,EAST
5,WEST,SOUTH,WEST,SOUTH,2,77,SOUTH
15,EAST,SOUTH,WEST,SOUTH,2,736,SOUTH
4,EAST,SOUTH,WEST,NORTH,0,8,WEST
5,WEST,NORTH,WEST,NORTH,1,141,NORTH
14,WEST,NORTH,EAST,NORTH,1,762,SOUTH
28,EAST,NORTH,EAST,NORTH,1,1549,NORTH
42,WEST,SOUTH,WEST,NORTH,0,2336,NORTH
3,EAST,NORTH,EAST,NORTH,3,-39,EAST
24,WEST,SOUTH,EAST,NORTH,1,1407,EAST
7,EAST,NORTH,EAST,NORTH,1,204,EAST
11,WEST,SOUTH,WEST,NORTH,1,535,EAST
15,WEST,NORTH,EAST,NORTH,3,769,WEST
13,EAST,NORTH,EAST,SOUTH,3,621,EAST
54,EAST,NORTH,EAST,NORTH,0,3038,NORTH
33,WEST,NORTH,EAST,NORTH,1,1838,EAST
13,EAST,SOUTH,EAST,SOUTH,2,634,SOUTH
34,WEST,NORTH,WEST,NORTH,0,2014,WEST
49,EAST,NORTH,EAST,SOUTH,2,2721,SOUTH
20,WEST,SOUTH,WEST,SOUTH,2,1104,SOUTH
31,EAST,NORTH,WEST,NORTH,2,1871,WEST
16,EAST,SOUTH,EAST,NORTH,1,853,EAST
10,WEST,NORTH,WEST,SOUTH,2,478,WEST
11,WEST,SOUTH,WEST,SOUTH,2,507,SOUTH
43,WEST,NORTH,EAST,NORTH,3,2399,EAST
36,WEST,SOUTH,WEST,NORTH,0,2102,NORTH
5,WEST,SOUTH,WEST,SOUTH,0,129,WEST
25,EAST,NORTH,EAST,NORTH,0,1422,WEST
14,EAST,NORTH,EAST,NORTH,1,685,NORTH
35,EAST,SOUTH,EAST,SOUTH,3,2056,EAST
16,EAST,SOUTH,EAST,SOUTH,3,866,SOUTH
9,WEST,SOUTH,WEST,SOUTH,0,368,WEST
38,WEST,NORTH,WEST,SOUTH,2,2127,WEST
10,EAST,NORTH,EAST,NORTH,1,423,EAST
9,WEST,NORTH,WEST,NORTH,0,401,WEST
33,WEST,NORTH,EAST,NORTH,1,1865,NORTH
50,EAST,NORTH,EAST,NORTH,1,2758,EAST
4,EAST,SOUTH,WEST,NORTH,0,20,WEST
22,WEST,SOUTH,WEST,SOUTH,2,1220,WEST
11,WEST,NORTH,WEST,NORTH,1,515,EAST
50,WEST,NORTH,EAST,NORTH,1,2767,NORTH
27,EAST,SOUTH,EAST,NORTH,1,1642,NORTH
19,WEST,NORTH,EAST,NORTH,3,1021,NORTH
4,EAST,SOUTH,EAST,NORTH,1,46,EAST
11,EAST,NORTH,EAST,SOUTH,2,564,WEST
32,WEST,NORTH,WEST,NORTH,1,1935,NORTH
37,WEST,NORTH,WEST,NORTH,0,2190,WEST
4,WEST,SOUTH,WEST,NORTH,0,-13,NORTH
7,WEST,SOUTH,EAST,SOUTH,3,291,EAST
29,WEST,SOUTH,WEST,SOUTH,3,1664,EAST
10,EAST,SOUTH,WEST,SOUTH,0,455,WEST
33,EAST,SOUTH,EAST,NORTH,0,1956,NORTH
11,WEST,SOUTH,WEST,SOUTH,2,493,SOUTH
44,EAST,SOUTH,WEST,NORTH,0,2433,WEST
16,WEST,SOUTH,EAST,NORTH,1,858,EAST
12,EAST,SOUTH,EAST,NORTH,1,630,WEST
8,EAST,NORTH,EAST,NORTH,2,301,EAST
29,WEST,SOUTH,WEST,SOUTH,3,1659,EAST
11,WEST,SOUTH,WEST,SOUTH,2,487,SOUTH
35,EAST,SOUTH,EAST,SOUTH,2,2065,SOUTH
10,WEST,SOUTH,WEST,SOUTH,2,451,SOUTH
43,WEST,NORTH,EAST,NORTH,3,2397,SOUTH
29,EAST,NORTH,WEST,NORTH,0,1737,NORTH
3,WEST,NORTH,EAST,NORTH,1,-6,EAST
35,EAST,NORTH,EAST,SOUTH,2,2095,SOUTH
8,WEST,SOUTH,WEST,SOUTH,3,364,SOUTH
24,WEST,SOUTH,WEST,SOUTH,0,1440,WEST
9,EAST,NORTH,EAST,NORTH,0,408,NORTH
10,WEST,SOUTH,WEST,SOUTH,0,479,WEST
10,EAST,NORTH,WEST,SOUTH,2,495,EAST
8,WEST,SOUTH,WEST,SOUTH,2,288,SOUTH
40,EAST,SOUTH,EAST,SOUTH,1,2213,EAST
16,EAST,NORTH,WEST,SOUTH,2,854,SOUTH
19,WEST,NORTH,EAST,SOUTH,3,1092,NORTH
54,EAST,NORTH,EAST,NORTH,3,3020,WEST
5,WEST,NORTH,WEST,NORTH,2,144,WEST
34,WEST,SOUTH,WEST,SOUTH,3,1873,WEST
30,WEST,SOUTH,WEST,SOUTH,0,1732,WEST
14,EAST,NORTH,EAST,NORTH,0,677,NORTH
25,EAST,NORTH,EAST,NORTH,2,1408,EAST
30,WEST,SOUTH,WEST,NORTH,1,1659,EAST
33,WEST,SOUTH,WEST,SOUTH,2,1970,SOUTH
50,WEST,SOUTH,EAST,NORTH,1,2791,NORTH
20,WEST,SOUTH,WEST,SOUTH,0,1151,WEST
4,EAST,NORTH,EAST,NORTH,0,38,NORTH
3,WEST,NORTH,EAST,SOUTH,3,-4,EAST
22,WEST,SOUTH,WEST,SOUTH,0,1295,WEST
33,WEST,NORTH,WEST,SOUTH,2,1997,SOUTH
12,WEST,SOUTH,EAST,NORTH,1,624,NORTH
35,EAST,SOUTH,EAST,SOUTH,3,2042,EAST
37,WEST,NORTH,EAST,SOUTH,3,2171,SOUTH
25,EAST,SOUTH,WEST,SOUTH,2,1422,SOUTH
12,WEST,SOUTH,EAST,NORTH,1,627,NORTH
7,WEST,SOUTH,EAST,SOUTH,1,294,EAST
29,EAST,NORTH,WEST,NORTH,2,1639,EAST
8,WEST,NORTH,WEST,SOUTH,3,301,SOUTH
11,WEST,SOUTH,WEST,SOUTH,2,499,SOUTH
13,EAST,NORTH,EAST,SOUTH,3,663,SOUTH
11,EAST,SOUTH,EAST,SOUTH,2,539,EAST
3,WEST,NORTH,WEST,SOUTH,2,-30,SOUTH
7,WEST,NORTH,WEST,NORTH,1,272,NORTH
24,WEST,NORTH,WEST,NORTH,0,1420,WEST
43,WEST,NORTH,EAST,NORTH,3,2388,EAST
8,WEST,SOUTH,WEST,SOUTH,2,353,WEST
49,EAST,SOUTH,EAST,SOUTH,2,2711,SOUTH
11,WEST,SOUTH,WEST,NORTH,0,510,NORTH
37,EAST,NORTH,WEST,NORTH,0,2215,WEST
6,EAST,SOUTH,EAST,SOUTH,1,194,NORTH
28,EAST,SOUTH,WEST,SOUTH,2,1598,WEST
15,EAST,SOUTH,WEST,SOUTH,0,723,WEST
33,EAST,SOUTH,EAST,NORTH,1,1961,NORTH
10,EAST,SOUTH,WEST,SOUTH,0,465,WEST
35,EAST,SOUTH,EAST,SOUTH,2,2041,EAST
17,WEST,NORTH,WEST,SOUTH,3,868,NORTH
35,EAST,SOUTH,WEST,NORTH,0,1960,NORTH
16,EAST,NORTH,EAST,SOUTH,3,876,SOUTH
11,EAST,SOUTH,EAST,SOUTH,0,532,WEST
14,EAST,NORTH,EAST,NORTH,0,676,NORTH
13,WEST,NORTH,EAST,SOUTH,3,679,EAST
15,EAST,NORTH,EAST,NORTH,1,757,EAST
3,WEST,NORTH,EAST,NORTH,3,-6,EAST
32,WEST,SOUTH,EAST,SOUTH,1,1899,NORTH
22,WEST,SOUTH,EAST,SOUTH,3,1287,EAST
54,EAST,NORTH,EAST,NORTH,3,3032,WEST
8,WEST,SOUTH,WEST,SOUTH,0,344,SOUTH
42,WEST,SOUTH,WEST,NORTH,0,2342,NORTH
11,WEST,SOUTH,EAST,SOUTH,3,577,WEST
17,WEST,NORTH,WEST,NORTH,0,934,NORTH
24,EAST,NORTH,WEST,NORTH,0,1439,NORTH
37,WEST,NORTH,WEST,NORTH,0,2199,WEST
11,WEST,SOUTH,WEST,NORTH,1,537,NORTH
17,WEST,SOUTH,WEST,NORTH,0,952,WEST
31,EAST,NORTH,WEST,NORTH,2,1874,SOUTH
16,EAST,SOUTH,WEST,SOUTH,0,872,WEST
9,WEST,SOUTH,EAST,NORTH,1,427,NORTH
16,EAST,SOUTH,EAST,NORTH,1,842,EAST
48,EAST,NORTH,EAST,NORTH,0,2657,NORTH
5,WEST,NORTH,WEST,NORTH,2,44,SOUTH
14,WEST,NORTH,EAST,NORTH,1,676,EAST
21,EAST,SOUTH,EAST,SOUTH,2,1224,SOUTH
33,WEST,NORTH,EAST,NORTH,1,1848,NORTH
34,EAST,NORTH,WEST,SOUTH,2,1921,SOUTH
15,EAST,NORTH,WEST,SOUTH,2,741,SOUTH
29,WEST,NORTH,WEST,NORTH,1,1718,NORTH
27,EAST,NORTH,EAST,NORTH,0,1607,NORTH
46,WEST,NORTH,WEST,SOUTH,2,2568,SOUTH
16,WEST,SOUTH,WEST,SOUTH,0,819,WEST
5,WEST,NORTH,WEST,NORTH,3,61,NORTH
3,WEST,NORTH,WEST,SOUTH,2,-5,EAST
9,EAST,NORTH,EAST,NORTH,1,423,EAST
12,EAST,NORTH,EAST,NORTH,0,596,NORTH
14,EAST,SOUTH,WEST,SOUTH,2,704,WEST
3,EAST,NORTH,EAST,SOUTH,2,-53,SOUTH
14,EAST,SOUTH,EAST,NORTH,0,711,WEST
10,EAST,SOUTH,WEST,SOUTH,0,462,WEST
22,WEST,SOUTH,WEST,SOUTH,0,1245,WEST
10,EAST,NORTH,EAST,NORTH,1,415,EAST
34,EAST,NORTH,EAST,NORTH,3,2011,SOUTH
4,WEST,SOUTH,WEST,NORTH,0,-10,WEST
6,WEST,SOUTH,WEST,SOUTH,1,164,NORTH
31,WEST,SOUTH,WEST,SOUTH,1,1819,NORTH
9,WEST,SOUTH,EAST,NORTH,1,416,NORTH
25,EAST,NORTH,EAST,NORTH,0,1395,SOUTH
27,EAST,SOUTH,EAST,SOUTH,3,1514,EAST
15,EAST,SOUTH,EAST,SOUTH,2,800,SOUTH
49,EAST,NORTH,EAST,SOUTH,2,2736,WEST
14,EAST,SOUTH,WEST,SOUTH,2,701,SOUTH
49,EAST,NORTH,EAST,SOUTH,2,2746,WEST
13,WEST,NORTH,WEST,NORTH,2,667,WEST
48,EAST,NORTH,EAST,NORTH,1,2671,NORTH
25,EAST,SOUTH,WEST,SOUTH,0,1395,WEST
46,WEST,SOUTH,WEST,SOUTH,2,2544,SOUTH
38,WEST,NORTH,WEST,SOUTH,2,2133,SOUTH
25,EAST,SOUTH,EAST,SOUTH,3,1487,EAST
6,WEST,SOUTH,EAST,SOUTH,1,212,EAST
3,WEST,NORTH,WEST,SOUTH,2,-26,SOUTH
45,WEST,NORTH,WEST,NORTH,0,2499,WEST
3,WEST,SOUTH,WEST,SOUTH,0,-45,SOUTH
32,WEST,SOUTH,WEST,SOUTH,0,1770,WEST
17,WEST,SOUTH,WEST,NORTH,0,902,WEST
10,WEST,NORTH,WEST,SOUTH,2,492,EAST
42,WEST,SOUTH,WEST,NORTH,0,2337,NORTH
9,EAST,NORTH,EAST,NORTH,1,398,EAST
7,EAST,SOUTH,WEST,SOUTH,2,280,WEST
13,EAST,NORTH,EAST,SOUTH,3,631,NORTH
10,WEST,SOUTH,EAST,NORTH,1,455,NORTH
16,WEST,SOUTH,EAST,NORTH,1,862,EAST
9,WEST,SOUTH,EAST,NORTH,1,417,EAST
15,EAST,NORTH,WEST,SOUTH,2,746,SOUTH
43,WEST,NORTH,EAST,NORTH,3,2407,EAST
4,WEST,SOUTH,WEST,NORTH,0,-2,NORTH
13,EAST,NORTH,EAST,SOUTH,3,628,EAST
15,WEST,NORTH,WEST,NORTH,1,789,EAST
8,WEST,NORTH,WEST,SOUTH,2,320,NORTH
12,EAST,SOUTH,WEST,NORTH,0,559,WEST
14,EAST,SOUTH,EAST,NORTH,0,722,WEST
17,WEST,NORTH,WEST,NORTH,0,885,NORTH
21,WEST,SOUTH,WEST,SOUTH,2,1214,WEST
29,EAST,SOUTH,WEST,NORTH,0,1755,NORTH
20,WEST,SOUTH,EAST,SOUTH,3,1164,SOUTH
14,WEST,SOUTH,WEST,SOUTH,2,679,WEST
26,WEST,SOUTH,WEST,SOUTH,2,1576,EAST
8,EAST,NORTH,EAST,NORTH,1,336,EAST
8,EAST,SOUTH,WEST,SOUTH,2,371,EAST
31,WEST,SOUTH,WEST,SOUTH,1,1810,NORTH
23,EAST,NORTH,EAST,NORTH,1,1354,NORTH
22,WEST,SOUTH,WEST,SOUTH,0,1251,WEST
33,WEST,NORTH,EAST,NORTH,1,1843,EAST
33,EAST,SOUTH,EAST,NORTH,1,1976,EAST
13,EAST,NORTH,EAST,SOUTH,2,614,SOUTH
17,WEST,SOUTH,WEST,NORTH,0,954,NORTH
35,EAST,SOUTH,EAST,SOUTH,2,2036,SOUTH
11,WEST,SOUTH,WEST,NORTH,1,538,NORTH
45,WEST,NORTH,WEST,NORTH,0,2516,NORTH
17,EAST,NORTH,EAST,SOUTH,2,931,SOUTH
30,EAST,NORTH,EAST,NORTH,1,1800,EAST
43,WEST,NORTH,EAST,NORTH,3,2393,EAST
19,WEST,NORTH,EAST,SOUTH,3,1094,NORTH
11,EAST,NORTH,EAST,SOUTH,2,492,WEST
25,EAST,SOUTH,EAST,SOUTH,3,1483,EAST
14,WEST,NORTH,WEST,NORTH,3,707,SOUTH
17,EAST,SOUTH,WEST,SOUTH,2,932,WEST
5,WEST,NORTH,WEST,NORTH,2,151,WEST
46,WEST,NORTH,WEST,SOUTH,2,2573,EAST
29,EAST,SOUTH,WEST,NORTH,0,1745,NORTH
13,EAST,NORTH,EAST,SOUTH,3,660,SOUTH
22,WEST,SOUTH,WEST,SOUTH,0,1248,WEST
11,EAST,NORTH,EAST,SOUTH,2,488,WEST
23,EAST,SOUTH,EAST,SOUTH,0,1354,WEST
10,EAST,SOUTH,WEST,SOUTH,0,466,WEST
9,EAST,SOUTH,EAST,NORTH,1,437,EAST
15,EAST,SOUTH,EAST,SOUTH,2,792,SOUTH
25,EAST,SOUTH,WEST,SOUTH,2,1428,SOUTH
24,WEST,SOUTH,WEST,SOUTH,0,1436,WEST
53,EAST,SOUTH,EAST,SOUTH,1,2979,EAST
12,WEST,NORTH,EAST,SOUTH,3,594,EAST
8,WEST,SOUTH,WEST,SOUTH,2,284,SOUTH
10,WEST,SOUTH,EAST,SOUTH,3,433,NORTH
5,WEST,SOUTH,WEST,SOUTH,2,87,SOUTH
40,WEST,NORTH,EAST,SOUTH,3,2235,WEST
47,WEST,SOUTH,WEST,SOUTH,3,2619,SOUTH
15,WEST,NORTH,EAST,NORTH,3,765,SOUTH
18,WEST,SOUTH,WEST,SOUTH,2,964,SOUTH
31,WEST,NORTH,WEST,NORTH,2,1862,SOUTH
12,WEST,NORTH,EAST,SOUTH,3,591,SOUTH
28,EAST,SOUTH,EAST,SOUTH,2,1667,SOUTH
14,EAST,NORTH,EAST,NORTH,3,736,EAST
3,WEST,NORTH,WEST,SOUTH,2,-13,SOUTH
13,EAST,NORTH,WEST,NORTH,2,676,WEST
16,EAST,NORTH,EAST,SOUTH,3,879,EAST
13,EAST,NORTH,EAST,SOUTH,3,661,SOUTH
3,WEST,NORTH,WEST,SOUTH,2,-34,SOUTH
33,WEST,NORTH,WEST,SOUTH,2,2011,EAST
54,EAST,SOUTH,EAST,NORTH,1,3065,EAST
35,EAST,SOUTH,EAST,SOUTH,3,2053,EAST
14,WEST,NORTH,EAST,NORTH,1,666,SOUTH
48,WEST,SOUTH,EAST,NORTH,1,2695,NORTH
13,EAST,SOUTH,WEST,NORTH,0,650,WEST
13,EAST,NORTH,WEST,NORTH,2,679,WEST
33,WEST,NORTH,WEST,SOUTH,2,2005,SOUTH
23,WEST,SOUTH,EAST,NORTH,1,1384,NORTH
14,EAST,NORTH,EAST,NORTH,0,705,NORTH
21,WEST,SOUTH,WEST,SOUTH,2,1212,WEST
7,WEST,SOUTH,EAST,SOUTH,3,298,EAST
10,WEST,SOUTH,EAST,SOUTH,1,436,NORTH
32,WEST,NORTH,WEST,NORTH,1,1933,NORTH
5,WEST,NORTH,WEST,NORTH,1,138,NORTH
11,WEST,SOUTH,WEST,NORTH,0,509,NORTH
10,WEST,SOUTH,EAST,SOUTH,3,429,EAST
42,WEST,NORTH,WEST,NORTH,0,2321,NORTH
40,EAST,SOUTH,EAST,SOUTH,1,2266,EAST
17,EAST,SOUTH,WEST,SOUTH,2,944,SOUTH
29,WEST,SOUTH,WEST,SOUTH,3,1668,EAST
24,WEST,SOUTH,EAST,NORTH,1,1399,EAST
11,WEST,SOUTH,WEST,NORTH,1,529,EAST
22,WEST,SOUTH,WEST,SOUTH,0,1264,WEST
40,WEST,NORTH,EAST,SOUTH,3,2290,EAST
12,WEST,NORTH,WEST,NORTH,0,545,NORTH
14,EAST,SOUTH,WEST,SOUTH,2,712,SOUTH
51,EAST,NORTH,EAST,SOUTH,3,2852,EAST
48,WEST,SOUTH,EAST,NORTH,1,2698,NORTH
15,WEST,NORTH,WEST,NORTH,3,793,SOUTH
3,WEST,NORTH,EAST,SOUTH,3,-10,SOUTH
23,WEST,SOUTH,WEST,SOUTH,2,1332,NORTH
3,WEST,NORTH,WEST,NORTH,2,-12,WEST
33,WEST,NORTH,EAST,NORTH,1,1861,NORTH
23,EAST,NORTH,EAST,NORTH,0,1258,NORTH
